,ffr,change,decision,loan,exports,pce,ue,rgdp,cars,recess,gdpg,veloc,house,cli,spx,usd,fed_party,potus_party
7/22/1989,,,,11,4.1,4.04,5.2,3,14.695,0,3,7.307,1427,99.7191,335.8999938964844,99.80000305,1,1
7/23/1989,,,,11,4.1,4.04,5.2,3,14.695,0,3,7.307,1427,99.7191,335.8999938964844,99.80000305,1,1
7/24/1989,,,,11,4.1,4.04,5.2,3,14.695,0,3,7.307,1427,99.7191,335.8999938964844,99.80000305,1,1
7/25/1989,,,,11,4.1,4.04,5.2,3,14.695,0,3,7.307,1427,99.7191,333.6700134277344,99.48999786376952,1,1
7/26/1989,,,,11,4.1,4.04,5.2,3,14.695,0,3,7.307,1427,99.7191,333.8800048828125,98.90000153,1,1
7/27/1989,,,,11,4.1,4.04,5.2,3,14.695,0,3,7.307,1427,99.7191,338.04998779296875,97.98999786376952,1,1
7/28/1989,,,,11,4.1,4.04,5.2,3,14.695,0,3,7.307,1427,99.7191,341.9899902,98.25,1,1
7/29/1989,,,,11,4.1,4.04,5.2,3,14.695,0,3,7.307,1427,99.7191,342.1499938964844,98.29000091552734,1,1
7/30/1989,,,,11,4.1,4.04,5.2,3,14.695,0,3,7.307,1427,99.7191,342.1499938964844,98.29000091552734,1,1
7/31/1989,,,,11,4.1,4.04,5.2,3,14.695,0,3,7.307,1427,99.7191,342.1499938964844,98.29000091552734,1,1
8/1/1989,,,,10.5,4.1,4.04,5.2,3,14.695,0,3,7.307,1427,99.7191,346.0799865722656,97.38999938964844,1,1
8/2/1989,,,,10.5,4.1,3.95,5.2,3,16.547,0,3,7.307,1332,99.68832,343.75,96.90000153,1,1
8/3/1989,,,,10.5,4.1,3.95,5.2,3,16.547,0,3,7.307,1332,99.68832,344.3399963378906,97.12999725341795,1,1
8/4/1989,,,,10.5,4.1,3.95,5.2,3,16.547,0,3,7.307,1332,99.68832,344.7399902,97.90000153,1,1
8/5/1989,,,,10.5,4.1,3.95,5.2,3,16.547,0,3,7.307,1332,99.68832,343.9200134277344,99.51999664,1,1
8/6/1989,,,,10.5,4.1,3.95,5.2,3,16.547,0,3,7.307,1332,99.68832,343.9200134277344,99.51999664,1,1
8/7/1989,,,,10.5,4.1,3.95,5.2,3,16.547,0,3,7.307,1332,99.68832,343.9200134277344,99.51999664,1,1
8/8/1989,,,,10.5,4.1,3.95,5.2,3,16.547,0,3,7.307,1332,99.68832,349.4100036621094,99.91000366210938,1,1
8/9/1989,,,,10.5,4.1,3.95,5.2,3,16.547,0,3,7.307,1332,99.68832,349.3500061035156,98.76999664,1,1
8/10/1989,,,,10.5,4.1,3.95,5.2,3,16.547,0,3,7.307,1332,99.68832,346.94000244140625,98.80000305,1,1
8/11/1989,,,,10.5,4.1,3.95,5.2,3,16.547,0,3,7.307,1332,99.68832,348.25,99.18000030517578,1,1
8/12/1989,,,,10.5,4.1,3.95,5.2,3,16.547,0,3,7.307,1332,99.68832,344.7399902,101.02999877929688,1,1
8/13/1989,,,,10.5,4.1,3.95,5.2,3,16.547,0,3,7.307,1332,99.68832,344.7399902,101.02999877929688,1,1
8/14/1989,,,,10.5,4.1,3.95,5.2,3,16.547,0,3,7.307,1332,99.68832,344.7399902,101.02999877929688,1,1
8/15/1989,,,,10.5,4.1,3.95,5.2,3,16.547,0,3,7.307,1332,99.68832,343.0599975585937,101.37000274658205,1,1
8/16/1989,,,,10.5,4.1,3.95,5.2,3,16.547,0,3,7.307,1332,99.68832,344.7099914550781,100.98999786376952,1,1
8/17/1989,,,,10.5,4.1,3.95,5.2,3,16.547,0,3,7.307,1332,99.68832,345.6600036621094,101.06999969482422,1,1
8/18/1989,,,,10.5,4.1,3.95,5.2,3,16.547,0,3,7.307,1332,99.68832,344.45001220703125,102.1500015258789,1,1
8/19/1989,,,,10.5,4.1,3.95,5.2,3,16.547,0,3,7.307,1332,99.68832,346.0299987792969,101.7300033569336,1,1
8/20/1989,,,,10.5,4.1,3.95,5.2,3,16.547,0,3,7.307,1332,99.68832,346.0299987792969,101.7300033569336,1,1
8/21/1989,,,,10.5,4.1,3.95,5.2,3,16.547,0,3,7.307,1332,99.68832,346.0299987792969,101.7300033569336,1,1
8/22/1989,,,,10.5,4.1,3.95,5.2,3,16.547,0,3,7.307,1332,99.68832,340.6700134277344,101.63999938964844,1,1
8/23/1989,9,0,0,10.5,4.1,3.95,5.2,3,16.547,0,3,7.307,1332,99.68832,341.19000244140625,100.91000366210938,1,1
8/24/1989,,,,10.5,4.1,3.95,5.2,3,16.547,0,3,7.307,1332,99.68832,344.70001220703125,101.5199966430664,1,1
8/25/1989,,,,10.5,4.1,3.95,5.2,3,16.547,0,3,7.307,1332,99.68832,351.5199890136719,101.58999633789062,1,1
8/26/1989,,,,10.5,4.1,3.95,5.2,3,16.547,0,3,7.307,1332,99.68832,350.5199890136719,101.8499984741211,1,1
8/27/1989,,,,10.5,4.1,3.95,5.2,3,16.547,0,3,7.307,1332,99.68832,350.5199890136719,101.8499984741211,1,1
8/28/1989,,,,10.5,4.1,3.95,5.2,3,16.547,0,3,7.307,1332,99.68832,350.5199890136719,101.8499984741211,1,1
8/29/1989,,,,10.5,4.1,3.95,5.2,3,16.547,0,3,7.307,1332,99.68832,352.0899963378906,102,1,1
8/30/1989,,,,10.5,4.1,3.95,5.2,3,16.547,0,3,7.307,1332,99.68832,349.8399963378906,100.9800033569336,1,1
8/31/1989,,,,10.5,4.1,3.95,5.2,3,16.547,0,3,7.307,1332,99.68832,350.6499938964844,101.63999938964844,1,1
9/1/1989,,,,10.5,4.1,3.95,5.2,3,16.547,0,3,7.307,1332,99.68832,351.45001220703125,102.27999877929688,1,1
9/2/1989,,,,10.5,4.1,3.8,5.3,3,15.66,0,3,7.307,1279,99.69093,353.7300109863281,102.83000183105467,1,1
9/3/1989,,,,10.5,4.1,3.8,5.3,3,15.66,0,3,7.307,1279,99.69093,353.7300109863281,102.83000183105467,1,1
9/4/1989,,,,10.5,4.1,3.8,5.3,3,15.66,0,3,7.307,1279,99.69093,353.7300109863281,102.83000183105467,1,1
9/5/1989,,,,10.5,4.1,3.8,5.3,3,15.66,0,3,7.307,1279,99.69093,353.7300109863281,102.83000183105467,1,1
9/6/1989,,,,10.5,4.1,3.8,5.3,3,15.66,0,3,7.307,1279,99.69093,352.5599975585937,103.47000122070312,1,1
9/7/1989,,,,10.5,4.1,3.8,5.3,3,15.66,0,3,7.307,1279,99.69093,349.2399902,102.91999816894533,1,1
9/8/1989,,,,10.5,4.1,3.8,5.3,3,15.66,0,3,7.307,1279,99.69093,348.3500061035156,103.20999908447266,1,1
9/9/1989,,,,10.5,4.1,3.8,5.3,3,15.66,0,3,7.307,1279,99.69093,348.7600098,103.5,1,1
9/10/1989,,,,10.5,4.1,3.8,5.3,3,15.66,0,3,7.307,1279,99.69093,348.7600098,103.5,1,1
9/11/1989,,,,10.5,4.1,3.8,5.3,3,15.66,0,3,7.307,1279,99.69093,348.7600098,103.5,1,1
9/12/1989,,,,10.5,4.1,3.8,5.3,3,15.66,0,3,7.307,1279,99.69093,347.6600036621094,103.52999877929688,1,1
9/13/1989,,,,10.5,4.1,3.8,5.3,3,15.66,0,3,7.307,1279,99.69093,348.70001220703125,103.37000274658205,1,1
9/14/1989,,,,10.5,4.1,3.8,5.3,3,15.66,0,3,7.307,1279,99.69093,345.4599914550781,102.7300033569336,1,1
9/15/1989,,,,10.5,4.1,3.8,5.3,3,15.66,0,3,7.307,1279,99.69093,343.1600036621094,102.9499969482422,1,1
9/16/1989,,,,10.5,4.1,3.8,5.3,3,15.66,0,3,7.307,1279,99.69093,345.0599975585937,102.29000091552734,1,1
9/17/1989,,,,10.5,4.1,3.8,5.3,3,15.66,0,3,7.307,1279,99.69093,345.0599975585937,102.29000091552734,1,1
9/18/1989,,,,10.5,4.1,3.8,5.3,3,15.66,0,3,7.307,1279,99.69093,345.0599975585937,102.29000091552734,1,1
9/19/1989,,,,10.5,4.1,3.8,5.3,3,15.66,0,3,7.307,1279,99.69093,346.7300109863281,101.80999755859376,1,1
9/20/1989,,,,10.5,4.1,3.8,5.3,3,15.66,0,3,7.307,1279,99.69093,346.54998779296875,101.94000244140624,1,1
9/21/1989,,,,10.5,4.1,3.8,5.3,3,15.66,0,3,7.307,1279,99.69093,346.4700012207031,101.41000366210938,1,1
9/22/1989,,,,10.5,4.1,3.8,5.3,3,15.66,0,3,7.307,1279,99.69093,345.70001220703125,101.62000274658205,1,1
9/23/1989,,,,10.5,4.1,3.8,5.3,3,15.66,0,3,7.307,1279,99.69093,347.04998779296875,101.91000366210938,1,1
9/24/1989,,,,10.5,4.1,3.8,5.3,3,15.66,0,3,7.307,1279,99.69093,347.04998779296875,101.91000366210938,1,1
9/25/1989,,,,10.5,4.1,3.8,5.3,3,15.66,0,3,7.307,1279,99.69093,347.04998779296875,101.91000366210938,1,1
9/26/1989,,,,10.5,4.1,3.8,5.3,3,15.66,0,3,7.307,1279,99.69093,344.2300109863281,99.55999755859376,1,1
9/27/1989,,,,10.5,4.1,3.8,5.3,3,15.66,0,3,7.307,1279,99.69093,344.3299865722656,99.19999695,1,1
9/28/1989,,,,10.5,4.1,3.8,5.3,3,15.66,0,3,7.307,1279,99.69093,345.1000061035156,98.77999877929688,1,1
9/29/1989,,,,10.5,4.1,3.8,5.3,3,15.66,0,3,7.307,1279,99.69093,348.6000061035156,98.90000153,1,1
9/30/1989,,,,10.5,4.1,3.8,5.3,3,15.66,0,3,7.307,1279,99.69093,349.1499938964844,98.47000122070312,1,1
10/1/1989,,,,10.5,4.1,3.8,5.3,3,15.66,0,3,7.307,1279,99.69093,349.1499938964844,98.47000122070312,1,1
10/2/1989,,,,10.5,6.2,3.94,5.3,0.8,13.581,0,2.9,7.283,1410,99.70527,349.1499938964844,98.47000122070312,1,1
10/3/1989,,,,10.5,6.2,3.94,5.3,0.8,13.581,0,2.9,7.283,1410,99.70527,350.8699951171875,98.75,1,1
10/4/1989,9,0,0,10.5,6.2,3.94,5.3,0.8,13.581,0,2.9,7.283,1410,99.70527,354.7099914550781,99.19999695,1,1
10/5/1989,,,,10.5,6.2,3.94,5.3,0.8,13.581,0,2.9,7.283,1410,99.70527,356.94000244140625,99.04000091552734,1,1
10/6/1989,,,,10.5,6.2,3.94,5.3,0.8,13.581,0,2.9,7.283,1410,99.70527,356.9700012207031,99.33000183105467,1,1
10/7/1989,,,,10.5,6.2,3.94,5.3,0.8,13.581,0,2.9,7.283,1410,99.70527,358.7799987792969,99.48000336,1,1
10/8/1989,,,,10.5,6.2,3.94,5.3,0.8,13.581,0,2.9,7.283,1410,99.70527,358.7799987792969,99.48000336,1,1
10/9/1989,,,,10.5,6.2,3.94,5.3,0.8,13.581,0,2.9,7.283,1410,99.70527,358.7799987792969,99.48000336,1,1
10/10/1989,,,,10.5,6.2,3.94,5.3,0.8,13.581,0,2.9,7.283,1410,99.70527,359.79998779296875,99.69000244140624,1,1
10/11/1989,,,,10.5,6.2,3.94,5.3,0.8,13.581,0,2.9,7.283,1410,99.70527,359.1300048828125,100.58999633789062,1,1
10/12/1989,,,,10.5,6.2,3.94,5.3,0.8,13.581,0,2.9,7.283,1410,99.70527,356.9899902,100.9000015258789,1,1
10/13/1989,,,,10.5,6.2,3.94,5.3,0.8,13.581,0,2.9,7.283,1410,99.70527,355.3900146484375,100.6500015258789,1,1
10/14/1989,,,,10.5,6.2,3.94,5.3,0.8,13.581,0,2.9,7.283,1410,99.70527,333.6499938964844,99.76999664,1,1
10/15/1989,,,,10.5,6.2,3.94,5.3,0.8,13.581,0,2.9,7.283,1410,99.70527,333.6499938964844,99.76999664,1,1
10/16/1989,,,,10.5,6.2,3.94,5.3,0.8,13.581,0,2.9,7.283,1410,99.70527,333.6499938964844,99.76999664,1,1
10/17/1989,,,,10.5,6.2,3.94,5.3,0.8,13.581,0,2.9,7.283,1410,99.70527,342.8500061035156,98.90000153,1,1
10/18/1989,,,,10.5,6.2,3.94,5.3,0.8,13.581,0,2.9,7.283,1410,99.70527,341.1600036621094,98.98000336,1,1
10/19/1989,,,,10.5,6.2,3.94,5.3,0.8,13.581,0,2.9,7.283,1410,99.70527,341.7600098,98.27999877929688,1,1
10/20/1989,,,,10.5,6.2,3.94,5.3,0.8,13.581,0,2.9,7.283,1410,99.70527,347.1300048828125,98.26999664,1,1
10/21/1989,,,,10.5,6.2,3.94,5.3,0.8,13.581,0,2.9,7.283,1410,99.70527,347.1600036621094,98.58000183105467,1,1
10/22/1989,,,,10.5,6.2,3.94,5.3,0.8,13.581,0,2.9,7.283,1410,99.70527,347.1600036621094,98.58000183105467,1,1
10/23/1989,,,,10.5,6.2,3.94,5.3,0.8,13.581,0,2.9,7.283,1410,99.70527,347.1600036621094,98.58000183105467,1,1
10/24/1989,,,,10.5,6.2,3.94,5.3,0.8,13.581,0,2.9,7.283,1410,99.70527,344.8299865722656,98.15000153,1,1
10/25/1989,,,,10.5,6.2,3.94,5.3,0.8,13.581,0,2.9,7.283,1410,99.70527,343.70001220703125,97.51999664,1,1
10/26/1989,,,,10.5,6.2,3.94,5.3,0.8,13.581,0,2.9,7.283,1410,99.70527,342.5,97.48999786376952,1,1
10/27/1989,,,,10.5,6.2,3.94,5.3,0.8,13.581,0,2.9,7.283,1410,99.70527,337.92999267578125,98.08999633789062,1,1
10/28/1989,,,,10.5,6.2,3.94,5.3,0.8,13.581,0,2.9,7.283,1410,99.70527,335.0599975585937,97.62999725341795,1,1
10/29/1989,,,,10.5,6.2,3.94,5.3,0.8,13.581,0,2.9,7.283,1410,99.70527,335.0599975585937,97.62999725341795,1,1
10/30/1989,,,,10.5,6.2,3.94,5.3,0.8,13.581,0,2.9,7.283,1410,99.70527,335.0599975585937,97.62999725341795,1,1
10/31/1989,,,,10.5,6.2,3.94,5.3,0.8,13.581,0,2.9,7.283,1410,99.70527,335.07000732421875,97.76999664,1,1
11/1/1989,,,,10.5,6.2,3.94,5.3,0.8,13.581,0,2.9,7.283,1410,99.70527,340.3599853515625,98.06999969482422,1,1
11/2/1989,,,,10.5,6.2,3.92,5.4,0.8,13.37,0,2.9,7.283,1351,99.72887,341.20001220703125,98.5,1,1
11/3/1989,,,,10.5,6.2,3.92,5.4,0.8,13.37,0,2.9,7.283,1351,99.72887,338.4800109863281,98.29000091552734,1,1
11/4/1989,,,,10.5,6.2,3.92,5.4,0.8,13.37,0,2.9,7.283,1351,99.72887,337.6199951171875,98.33000183105467,1,1
11/5/1989,,,,10.5,6.2,3.92,5.4,0.8,13.37,0,2.9,7.283,1351,99.72887,337.6199951171875,98.33000183105467,1,1
11/6/1989,,,,10.5,6.2,3.92,5.4,0.8,13.37,0,2.9,7.283,1351,99.72887,337.6199951171875,98.33000183105467,1,1
11/7/1989,,,,10.5,6.2,3.92,5.4,0.8,13.37,0,2.9,7.283,1351,99.72887,332.6099853515625,98.54000091552734,1,1
11/8/1989,,,,10.5,6.2,3.92,5.4,0.8,13.37,0,2.9,7.283,1351,99.72887,334.8099975585937,98.12000274658205,1,1
11/9/1989,,,,10.5,6.2,3.92,5.4,0.8,13.37,0,2.9,7.283,1351,99.72887,338.1499938964844,98.12999725341795,1,1
11/10/1989,,,,10.5,6.2,3.92,5.4,0.8,13.37,0,2.9,7.283,1351,99.72887,336.57000732421875,98.43000030517578,1,1
11/11/1989,,,,10.5,6.2,3.92,5.4,0.8,13.37,0,2.9,7.283,1351,99.72887,339.1000061035156,98.98000336,1,1
11/12/1989,,,,10.5,6.2,3.92,5.4,0.8,13.37,0,2.9,7.283,1351,99.72887,339.1000061035156,98.98000336,1,1
11/13/1989,,,,10.5,6.2,3.92,5.4,0.8,13.37,0,2.9,7.283,1351,99.72887,339.1000061035156,98.98000336,1,1
11/14/1989,,,,10.5,6.2,3.92,5.4,0.8,13.37,0,2.9,7.283,1351,99.72887,339.54998779296875,98.79000091552734,1,1
11/15/1989,8.5,0,0,10.5,6.2,3.92,5.4,0.8,13.37,0,2.9,7.283,1351,99.72887,337.9899902,97.83999633789062,1,1
11/16/1989,,,,10.5,6.2,3.92,5.4,0.8,13.37,0,2.9,7.283,1351,99.72887,340.5400085449219,98.18000030517578,1,1
11/17/1989,,,,10.5,6.2,3.92,5.4,0.8,13.37,0,2.9,7.283,1351,99.72887,340.5799865722656,98.41000366210938,1,1
11/18/1989,,,,10.5,6.2,3.92,5.4,0.8,13.37,0,2.9,7.283,1351,99.72887,341.6099853515625,98.37999725341795,1,1
11/19/1989,,,,10.5,6.2,3.92,5.4,0.8,13.37,0,2.9,7.283,1351,99.72887,341.6099853515625,98.37999725341795,1,1
11/20/1989,,,,10.5,6.2,3.92,5.4,0.8,13.37,0,2.9,7.283,1351,99.72887,341.6099853515625,98.37999725341795,1,1
11/21/1989,,,,10.5,6.2,3.92,5.4,0.8,13.37,0,2.9,7.283,1351,99.72887,339.3500061035156,98.27999877929688,1,1
11/22/1989,,,,10.5,6.2,3.92,5.4,0.8,13.37,0,2.9,7.283,1351,99.72887,339.5899963378906,97.48000336,1,1
11/23/1989,,,,10.5,6.2,3.92,5.4,0.8,13.37,0,2.9,7.283,1351,99.72887,341.9100036621094,97.48000336,1,1
11/24/1989,,,,10.5,6.2,3.92,5.4,0.8,13.37,0,2.9,7.283,1351,99.72887,341.9100036621094,97.48000336,1,1
11/25/1989,,,,10.5,6.2,3.92,5.4,0.8,13.37,0,2.9,7.283,1351,99.72887,343.9700012207031,97.13999938964844,1,1
11/26/1989,,,,10.5,6.2,3.92,5.4,0.8,13.37,0,2.9,7.283,1351,99.72887,343.9700012207031,97.13999938964844,1,1
11/27/1989,,,,10.5,6.2,3.92,5.4,0.8,13.37,0,2.9,7.283,1351,99.72887,343.9700012207031,97.13999938964844,1,1
11/28/1989,,,,10.5,6.2,3.92,5.4,0.8,13.37,0,2.9,7.283,1351,99.72887,345.6099853515625,96.73000336,1,1
11/29/1989,,,,10.5,6.2,3.92,5.4,0.8,13.37,0,2.9,7.283,1351,99.72887,345.7699890136719,96.31999969482422,1,1
11/30/1989,,,,10.5,6.2,3.92,5.4,0.8,13.37,0,2.9,7.283,1351,99.72887,343.6000061035156,96.51000213623048,1,1
12/1/1989,,,,10.5,6.2,3.92,5.4,0.8,13.37,0,2.9,7.283,1351,99.72887,345.9899902,96.26999664,1,1
12/2/1989,,,,10.5,6.2,3.94,5.4,0.8,13.55,0,2.9,7.283,1251,99.75903,350.6300048828125,96.56999969482422,1,1
12/3/1989,,,,10.5,6.2,3.94,5.4,0.8,13.55,0,2.9,7.283,1251,99.75903,350.6300048828125,96.56999969482422,1,1
12/4/1989,,,,10.5,6.2,3.94,5.4,0.8,13.55,0,2.9,7.283,1251,99.75903,350.6300048828125,96.56999969482422,1,1
12/5/1989,,,,10.5,6.2,3.94,5.4,0.8,13.55,0,2.9,7.283,1251,99.75903,351.4100036621094,96.62999725341795,1,1
12/6/1989,,,,10.5,6.2,3.94,5.4,0.8,13.55,0,2.9,7.283,1251,99.75903,349.5799865722656,96.25,1,1
12/7/1989,,,,10.5,6.2,3.94,5.4,0.8,13.55,0,2.9,7.283,1251,99.75903,348.54998779296875,95.81999969482422,1,1
12/8/1989,,,,10.5,6.2,3.94,5.4,0.8,13.55,0,2.9,7.283,1251,99.75903,347.5899963378906,96.05000305,1,1
12/9/1989,,,,10.5,6.2,3.94,5.4,0.8,13.55,0,2.9,7.283,1251,99.75903,348.69000244140625,96.05000305,1,1
12/10/1989,,,,10.5,6.2,3.94,5.4,0.8,13.55,0,2.9,7.283,1251,99.75903,348.69000244140625,96.05000305,1,1
12/11/1989,,,,10.5,6.2,3.94,5.4,0.8,13.55,0,2.9,7.283,1251,99.75903,348.69000244140625,96.05000305,1,1
12/12/1989,,,,10.5,6.2,3.94,5.4,0.8,13.55,0,2.9,7.283,1251,99.75903,348.5599975585937,95.65000153,1,1
12/13/1989,,,,10.5,6.2,3.94,5.4,0.8,13.55,0,2.9,7.283,1251,99.75903,351.7300109863281,94.66000366210938,1,1
12/14/1989,,,,10.5,6.2,3.94,5.4,0.8,13.55,0,2.9,7.283,1251,99.75903,352.75,94.48000336,1,1
12/15/1989,,,,10.5,6.2,3.94,5.4,0.8,13.55,0,2.9,7.283,1251,99.75903,350.92999267578125,94.69999695,1,1
12/16/1989,,,,10.5,6.2,3.94,5.4,0.8,13.55,0,2.9,7.283,1251,99.75903,350.1400146484375,94.20999908447266,1,1
12/17/1989,,,,10.5,6.2,3.94,5.4,0.8,13.55,0,2.9,7.283,1251,99.75903,350.1400146484375,94.20999908447266,1,1
12/18/1989,,,,10.5,6.2,3.94,5.4,0.8,13.55,0,2.9,7.283,1251,99.75903,350.1400146484375,94.20999908447266,1,1
12/19/1989,,,,10.5,6.2,3.94,5.4,0.8,13.55,0,2.9,7.283,1251,99.75903,343.69000244140625,94.15000153,1,1
12/20/1989,8.25,-25,-1,10.5,6.2,3.94,5.4,0.8,13.55,0,2.9,7.283,1251,99.75903,342.4599914550781,94.69999695,1,1
12/21/1989,,,,10.5,6.2,3.94,5.4,0.8,13.55,0,2.9,7.283,1251,99.75903,342.8399963378906,94.48000336,1,1
12/22/1989,,,,10.5,6.2,3.94,5.4,0.8,13.55,0,2.9,7.283,1251,99.75903,344.7799987792969,94.23000336,1,1
12/23/1989,,,,10.5,6.2,3.94,5.4,0.8,13.55,0,2.9,7.283,1251,99.75903,347.4200134277344,93.48999786376952,1,1
12/24/1989,,,,10.5,6.2,3.94,5.4,0.8,13.55,0,2.9,7.283,1251,99.75903,347.4200134277344,93.48999786376952,1,1
12/25/1989,,,,10.5,6.2,3.94,5.4,0.8,13.55,0,2.9,7.283,1251,99.75903,347.4200134277344,93.48999786376952,1,1
12/26/1989,,,,10.5,6.2,3.94,5.4,0.8,13.55,0,2.9,7.283,1251,99.75903,347.4200134277344,93.48999786376952,1,1
12/27/1989,,,,10.5,6.2,3.94,5.4,0.8,13.55,0,2.9,7.283,1251,99.75903,346.8099975585937,93.48999786376952,1,1
12/28/1989,,,,10.5,6.2,3.94,5.4,0.8,13.55,0,2.9,7.283,1251,99.75903,348.8099975585937,92.66000366210938,1,1
12/29/1989,,,,10.5,6.2,3.94,5.4,0.8,13.55,0,2.9,7.283,1251,99.75903,350.6700134277344,93.26999664,1,1
12/30/1989,,,,10.5,6.2,3.94,5.4,0.8,13.55,0,2.9,7.283,1251,99.75903,353.3999938964844,93.20999908447266,1,1
12/31/1989,,,,10.5,6.2,3.94,5.4,0.8,13.55,0,2.9,7.283,1251,99.75903,353.3999938964844,93.20999908447266,1,1
1/1/1990,,,,10.5,6.2,3.94,5.4,0.8,13.55,0,2.9,7.283,1251,99.75903,353.3999938964844,93.20999908447266,1,1
1/2/1990,,,,10.5,18.5,3.85,5.4,4.4,16.308,0,4.4,7.356,1551,99.79324,353.3999938964844,93.20999908447266,1,1
1/3/1990,,,,10.5,18.5,3.85,5.4,4.4,16.308,0,4.4,7.356,1551,99.79324,359.69000244140625,94.29000091552734,1,1
1/4/1990,,,,10.5,18.5,3.85,5.4,4.4,16.308,0,4.4,7.356,1551,99.79324,358.7600098,94.41999816894533,1,1
1/5/1990,,,,10.5,18.5,3.85,5.4,4.4,16.308,0,4.4,7.356,1551,99.79324,355.6700134277344,92.51999664,1,1
1/6/1990,,,,10.5,18.5,3.85,5.4,4.4,16.308,0,4.4,7.356,1551,99.79324,352.20001220703125,92.84999847,1,1
1/7/1990,,,,10.5,18.5,3.85,5.4,4.4,16.308,0,4.4,7.356,1551,99.79324,352.20001220703125,92.84999847,1,1
1/8/1990,,,,10.5,18.5,3.85,5.4,4.4,16.308,0,4.4,7.356,1551,99.79324,352.20001220703125,92.84999847,1,1
1/9/1990,,,,10,18.5,3.85,5.4,4.4,16.308,0,4.4,7.356,1551,99.79324,353.7900085449219,92.05000305,1,1
1/10/1990,,,,10,18.5,3.85,5.4,4.4,16.308,0,4.4,7.356,1551,99.79324,349.6199951171875,92.34999847,1,1
1/11/1990,,,,10,18.5,3.85,5.4,4.4,16.308,0,4.4,7.356,1551,99.79324,347.3099975585937,92.38999938964844,1,1
1/12/1990,,,,10,18.5,3.85,5.4,4.4,16.308,0,4.4,7.356,1551,99.79324,348.5299987792969,92.40000153,1,1
1/13/1990,,,,10,18.5,3.85,5.4,4.4,16.308,0,4.4,7.356,1551,99.79324,339.92999267578125,92.43000030517578,1,1
1/14/1990,,,,10,18.5,3.85,5.4,4.4,16.308,0,4.4,7.356,1551,99.79324,339.92999267578125,92.43000030517578,1,1
1/15/1990,,,,10,18.5,3.85,5.4,4.4,16.308,0,4.4,7.356,1551,99.79324,339.92999267578125,92.43000030517578,1,1
1/16/1990,,,,10,18.5,3.85,5.4,4.4,16.308,0,4.4,7.356,1551,99.79324,337,92.83999633789062,1,1
1/17/1990,,,,10,18.5,3.85,5.4,4.4,16.308,0,4.4,7.356,1551,99.79324,340.75,92.94000244140624,1,1
1/18/1990,,,,10,18.5,3.85,5.4,4.4,16.308,0,4.4,7.356,1551,99.79324,337.3999938964844,92.72000122070312,1,1
1/19/1990,,,,10,18.5,3.85,5.4,4.4,16.308,0,4.4,7.356,1551,99.79324,338.19000244140625,93.73999786376952,1,1
1/20/1990,,,,10,18.5,3.85,5.4,4.4,16.308,0,4.4,7.356,1551,99.79324,339.1499938964844,93.69000244140624,1,1
1/21/1990,,,,10,18.5,3.85,5.4,4.4,16.308,0,4.4,7.356,1551,99.79324,339.1499938964844,93.69000244140624,1,1
1/22/1990,,,,10,18.5,3.85,5.4,4.4,16.308,0,4.4,7.356,1551,99.79324,339.1499938964844,93.69000244140624,1,1
1/23/1990,,,,10,18.5,3.85,5.4,4.4,16.308,0,4.4,7.356,1551,99.79324,330.3800048828125,94.31999969482422,1,1
1/24/1990,,,,10,18.5,3.85,5.4,4.4,16.308,0,4.4,7.356,1551,99.79324,331.6099853515625,93.19000244140624,1,1
1/25/1990,,,,10,18.5,3.85,5.4,4.4,16.308,0,4.4,7.356,1551,99.79324,330.2600098,93.02999877929688,1,1
1/26/1990,,,,10,18.5,3.85,5.4,4.4,16.308,0,4.4,7.356,1551,99.79324,326.0799865722656,92.65000153,1,1
1/27/1990,,,,10,18.5,3.85,5.4,4.4,16.308,0,4.4,7.356,1551,99.79324,325.79998779296875,92.51999664,1,1
1/28/1990,,,,10,18.5,3.85,5.4,4.4,16.308,0,4.4,7.356,1551,99.79324,325.79998779296875,92.51999664,1,1
1/29/1990,,,,10,18.5,3.85,5.4,4.4,16.308,0,4.4,7.356,1551,99.79324,325.79998779296875,92.51999664,1,1
1/30/1990,,,,10,18.5,3.85,5.4,4.4,16.308,0,4.4,7.356,1551,99.79324,325.20001220703125,92.09999847,1,1
1/31/1990,,,,10,18.5,3.85,5.4,4.4,16.308,0,4.4,7.356,1551,99.79324,322.9800109863281,92.91000366210938,1,1
2/1/1990,,,,10,18.5,3.85,5.4,4.4,16.308,0,4.4,7.356,1551,99.79324,329.0799865722656,92.41000366210938,1,1
2/2/1990,,,,10,18.5,3.82,5.3,4.4,14.363,0,4.4,7.356,1437,99.82359,328.7900085449219,92.16000366210938,1,1
2/3/1990,,,,10,18.5,3.82,5.3,4.4,14.363,0,4.4,7.356,1437,99.82359,330.9200134277344,92.44000244140624,1,1
2/4/1990,,,,10,18.5,3.82,5.3,4.4,14.363,0,4.4,7.356,1437,99.82359,330.9200134277344,92.44000244140624,1,1
2/5/1990,,,,10,18.5,3.82,5.3,4.4,14.363,0,4.4,7.356,1437,99.82359,330.9200134277344,92.44000244140624,1,1
2/6/1990,,,,10,18.5,3.82,5.3,4.4,14.363,0,4.4,7.356,1437,99.82359,331.8500061035156,91.54000091552734,1,1
2/7/1990,,,,10,18.5,3.82,5.3,4.4,14.363,0,4.4,7.356,1437,99.82359,329.6600036621094,91.55000305,1,1
